id,word,example_en,example_ja
B201827,prefect,The prefect was responsible for maintaining law and order in the city.,長官は都市の法と秩序を維持する責任がありました。
B201828,preferable,Having a positive attitude is preferable in difficult situations.,困難な状況では、前向きな態度を持つことが望ましいです。
B201829,preferably,I would preferably go to the beach this weekend.,今週末はできればビーチに行きたいです。
B201830,prehistoric,The discovery of prehistoric artifacts provides valuable insights into ancient civilizations.,有史以前の遺物の発見は、古代文明について貴重な洞察を提供します。
B201831,prehuman,The prehuman era is a fascinating period in history.,先人類の時代は歴史の中で魅力的な期間です。
B201832,preindustrial,"The preindustrial economy, reliant on manual labor and agriculture, struggled to support a growing population.",産業革命以前の経済は、肉体労働と農業に依存しており、増加する人口を支えるのに苦労していた。
B201833,prejudge,It is unfair to prejudge someone based on their appearance.,見た目で誰かを先入観で判断するのは不公平です。
B201834,preliminary,She conducted a preliminary study before starting her research.,彼女は研究を始める前に予備調査を行いました。
B201835,preoccupy,Her thoughts preoccupy her mind.,彼女の考えは彼女の心をいっぱいにする。
B201836,prescribe,Doctors prescribe medication to treat various illnesses.,医師はさまざまな病気を治療するために薬を処方します。
B201837,present,I present him with a gift on his birthday.,彼の誕生日に彼に贈り物を贈呈します。
B201838,presenter,The presenter of the TV show is very charismatic.,テレビショーの司会者はとてもカリスマ的です。
B201839,presidency,He served as the presidency for eight years.,彼は8年間、大統領職を務めました。
B201840,presidential,He is running for presidential office.,彼は大統領職を目指しています。
B201841,prestige,The company's prestige has been built on its successful track record.,その会社の威信は、成功した実績に基づいて築かれています。
B201842,prestigious,He graduated from a prestigious university.,彼は名門大学を卒業しました。
B201843,presumably,He presumably left early.,彼はおそらく早く出たのだろう。
B201844,pretend,"The children wore pretend crowns and capes, weaving tales of dragons and knights in their backyard kingdom.",子供たちはおもちゃの王冠やマントを身につけ、裏庭の王国でドラゴンや騎士の物語を紡いだ。
B201845,prevail,Justice will prevail in the end.,最後には正義が勝つだろう。
B201846,prevention,Regular exercise is one of the best ways for prevention.,定期的な運動は予防において最良の方法の一つです。
B201847,preventive,Regular exercise is a preventive measure against many diseases.,定期的な運動は多くの病気の予防策です。
B201848,previously,I have previously visited that restaurant.,私は以前にそのレストランを訪れたことがあります。
B201849,price,"The new model will be priced at $12,000.",新型は１２０００ドルの価格が付けられるだろう。
B201850,priceless,Her smile is priceless.,彼女の笑顔は値段のつけられないほど価値がある。
B201851,prick,Be careful not to prick yourself with that needle.,その針で自分を刺さないように注意してください。
B201852,primary,The primary goal of the project is to increase efficiency.,プロジェクトの主要な目標は効率を向上させることです。
B201853,prime,Prime Minister is the most important position in the government.,首相は政府で最も重要な地位です。
B201854,prime minister,The prime minister addressed the nation in a televised speech.,首相はテレビ演説で国民に呼びかけました。
B201855,principal,The principal of the school is very strict.,学校の校長はとても厳しいです。
B201856,prior,"prior to lightning strike, describe where and how the charges build up",落雷の前に、電荷がどこでどのように蓄積されるのかを説明しなさい。
B201857,priority,Priority should be given to safety in any situation.,どんな状況でも安全が最優先されるべきです。
B201858,privately,She privately told me about her plans.,彼女はひそかに私に彼女の計画を話しました。
B201859,privilege,I consider it a privilege to have been able to work with you.,あなたと一緒に仕事ができたことを特権と考えています。
B201860,probable,It is probable that it will rain tomorrow.,明日は雨が降る可能性があります。
B201861,probe,Scientists launched a probe to explore the outer reaches of the solar system.,科学者たちは、太陽系の外部領域を探査するために探査機を打ち上げました。
