id,word,example_en,example_ja
B101386,monument,The Statue of Liberty is a famous monument in New York City.,自由の女神像はニューヨーク市の有名な記念碑です。
B101387,moral,It is contrary to the morals.,それは道徳に反する。
B101388,more,She exercises more frequently than he does.,彼女は彼よりも頻繁に運動する。
B101389,moreover,"Moreover, she is also a talented musician.",その上、彼女は才能あるミュージシャンでもある。
B101390,mosquito,I got bitten by a mosquito last night.,昨晩、蚊に刺されました。
B101391,moss,The old stone wall was covered in lush green moss.,古い石の壁は豊かな緑の苔で覆われていました。
B101392,motherland,I am proud of my motherland.,私は母国に誇りを持っています。
B101393,motionless,"She stood motionless, unable to move.",彼女は動かずに立っていた、動くことができなかった。
B101394,motivate,Setting goals can help motivate you to achieve success.,目標を設定することは、成功するためにあなたをやる気にしてます。
B101395,motivation,"The pay was good, and that was their only motivation to participate in the study.",報酬がよかった、それが彼らがその研究に参加した唯一の動機だった。
B101396,motive,His motive for studying abroad was to learn a new language.,彼の留学の動機は新しい言語を学ぶためでした。
B101397,motor,The motor of the car stopped working.,車のモーターが動かなくなりました。
B101398,motorcycle,I rode my motorcycle to work today.,今日はバイクで仕事に行きました。
B101399,motto,My motto is to never give up.,私のモットーは決して諦めないことです。
B101400,mount,They made first ascent of Mount Everest.,彼らはエベレストに初登頂した。
B101401,mountaintop,I reached the mountaintop after a long hike.,私は長いハイキングの後、山頂に到達しました。
B101402,mourn,She mourned the loss of her beloved pet.,彼女は愛しいペットの喪失を悲しんだ。
B101403,movement,Regular movement is important for maintaining a healthy lifestyle.,健康的な生活を維持するためには、定期的な運動が重要です。
B101404,mud,I got mud all over my shoes.,私の靴に泥がついてしまった。
B101405,mule,I wore my mule shoes to the party.,私はパーティーにミュールの靴を履いて行きました。
B101406,murder,There's a possibility that the man was murdered.,その男は殺された可能性がある。
B101407,murderer,The police arrested the murderer last night.,昨夜、警察は殺人者を逮捕しました。
B101408,muscle,He has strong muscles from working out regularly.,彼は定期的にトレーニングをしているので、筋肉が強いです。
B101409,mustard,I love to put mustard on my hot dogs.,私はホットドッグにマスタードを乗せるのが大好きです。
B101410,mutual,They have a mutual understanding.,彼らは相互の理解を持っています。
B101411,myth,The story of Atlantis is a famous myth.,アトランティスの物語は有名な神話です。
B101412,nail,I need to trim my nails.,私は爪を切る必要があります。
B101413,naked,She felt uncomfortable being naked in front of strangers.,彼女は見知らぬ人の前で裸になることに不快感を感じた。
B101414,name,This building was [[named after|name after]] him.,この建物は彼の名前にちなんで名付けられました。
B101415,nap,I like to take a nap in the afternoon.,私は午後に昼寝するのが好きです。
B101416,narrate,She loves to narrate stories to her children.,彼女は子供たちに物語を語るのが大好きです。
B101417,narrative,The narrative of the movie was captivating.,映画の物語は魅力的でした。
B101418,narrow,The road is too narrow for two cars to pass.,道路は二台の車が通るには狭すぎます。
B101419,nasty,She made a nasty comment about his appearance.,彼女は彼の容姿について意地悪なコメントをした。
B101420,nationalist,He is a strong nationalist who believes in putting his country's interests above all else.,彼は国家の利益を何よりも優先すると信じる強い国家主義者です。
B101421,naturally,She speaks English naturally.,彼女は自然に英語を話します。
B101422,navy-blue,She wore a beautiful navy-blue dress to the party.,彼女はパーティーに美しい濃紺色のドレスを着ていました。
B101423,near,There was a near miss in the accident.,ギリギリで事故には至らなかった
B101424,near,Evening was drawing near.,夕方が近づいていた。
